user_id,attempt_id,started_at,status,no_of_questions,question_attempted
274202,55161793,2021-07-25 13:51:22.528162+00:00,COMPLETE,10,10
362281,55161857,2021-07-25 13:51:29.523227+00:00,COMPLETE,6,6
362281,55161993,2021-07-25 13:52:54.155008+00:00,COMPLETE,6,6
274202,55162148,None,CREATE,10,0
362281,55162166,2021-07-25 13:54:40.241934+00:00,COMPLETE,6,6
362281,55162328,2021-07-25 13:56:04.691678+00:00,COMPLETE,6,6
362281,55162561,2021-07-25 13:59:01.456636+00:00,COMPLETE,10,10
362281,55162843,None,CREATE,10,0
362281,55162888,2021-07-25 14:01:19.217585+00:00,COMPLETE,10,10
362281,55163070,None,CREATE,10,0
362281,55163082,2021-07-25 14:03:02.455937+00:00,COMPLETE,10,10
362281,55163258,None,CREATE,10,0
362281,55163272,2021-07-25 14:05:00.202312+00:00,COMPLETE,10,10
362281,55163457,2021-07-25 14:06:32.094374+00:00,COMPLETE,10,10
362281,55163649,None,CREATE,10,0
362281,55163664,2021-07-25 14:08:30.368412+00:00,COMPLETE,10,10
362281,55163856,None,CREATE,10,0
362281,55163894,2021-07-25 14:10:57.767403+00:00,COMPLETE,50,50
352699,55164557,2021-07-25 14:17:20.264430+00:00,COMPLETE,10,10
352699,55164748,2021-07-25 14:18:42.594184+00:00,PAUSE,10,10
352699,55164827,2021-07-25 14:19:34.299489+00:00,COMPLETE,10,10
352699,55165276,None,CREATE,10,0
352699,55165319,2021-07-25 14:23:58.868633+00:00,COMPLETE,10,10
352699,55165712,2021-07-25 14:27:46.992971+00:00,COMPLETE,10,10
292188,55165834,None,CREATE,100,0
335233,55165897,2021-07-25 14:29:34.151879+00:00,COMPLETE,35,4
21760,55166709,2021-07-25 14:37:00.172373+00:00,COMPLETE,80,30
98718,55167881,2021-07-25 14:48:38.587661+00:00,COMPLETE,80,0
363560,55168597,2021-07-25 14:58:50.235627+00:00,PAUSE,10,10
335233,55168979,2021-07-25 15:00:01.234441+00:00,PAUSE,35,35
335233,55169062,2021-07-25 15:00:59.011997+00:00,COMPLETE,35,15
41706,55169866,2021-07-25 15:08:56.076691+00:00,COMPLETE,50,6
159948,55170043,None,CREATE,150,0
175451,55170159,2021-07-25 15:11:44.841999+00:00,COMPLETE,6,6
175451,55170386,2021-07-25 15:13:40.270307+00:00,COMPLETE,6,6
175451,55170574,2021-07-25 15:15:26.198730+00:00,COMPLETE,6,6
363560,55170670,2021-07-25 15:16:22.309921+00:00,PAUSE,100,100
175451,55170751,2021-07-25 15:17:09.568049+00:00,COMPLETE,6,6
20740,55170806,2021-07-25 15:17:56.547082+00:00,COMPLETE,100,2
175451,55170950,2021-07-25 15:18:54.074698+00:00,COMPLETE,6,6
20740,55171012,None,CREATE,100,0
159948,55171026,2021-07-25 15:20:17.240865+00:00,COMPLETE,30,30
175451,55171105,2021-07-25 15:20:28.413045+00:00,COMPLETE,6,6
175451,55171282,None,CREATE,6,0
175451,55171295,2021-07-25 15:22:21.558401+00:00,COMPLETE,6,6
175451,55171485,2021-07-25 15:24:02.442377+00:00,COMPLETE,6,6
21760,55171597,None,CREATE,80,0
175451,55171650,2021-07-25 15:25:50.996157+00:00,COMPLETE,6,6
128155,55171701,None,CREATE,10,0
128155,55171788,2021-07-25 15:27:09.402296+00:00,COMPLETE,10,7
175451,55171830,2021-07-25 15:27:31.403714+00:00,COMPLETE,6,6
175451,55172001,2021-07-25 15:29:17.228072+00:00,COMPLETE,6,6
20740,55172041,2021-07-25 15:29:46.078777+00:00,COMPLETE,10,10
128155,55172053,None,CREATE,10,0
175451,55172171,2021-07-25 15:31:01.648693+00:00,COMPLETE,6,6
345287,55172270,2021-07-25 15:32:05.055221+00:00,COMPLETE,10,10
175451,55172337,2021-07-25 15:32:51.381941+00:00,COMPLETE,6,6
175451,55172477,2021-07-25 15:34:40.060005+00:00,COMPLETE,6,6
345287,55172575,None,CREATE,10,0
175451,55172661,2021-07-25 15:36:33.752039+00:00,COMPLETE,6,4
175451,55172782,None,CREATE,6,0
350110,55173073,2021-07-25 15:40:53.758797+00:00,COMPLETE,20,20
355940,55173174,None,CREATE,10,0
350110,55173562,None,CREATE,20,0
98718,55173930,2021-07-25 15:50:03.862976+00:00,COMPLETE,80,5
357182,55173954,None,CREATE,40,0
98718,55174064,2021-07-25 15:51:17.263236+00:00,COMPLETE,80,62
241728,55174393,2021-07-25 15:55:06.143889+00:00,COMPLETE,10,10
352699,55174532,2021-07-25 15:56:39.066587+00:00,COMPLETE,20,20
363769,55174755,2021-07-25 16:00:00.722776+00:00,COMPLETE,100,39
188711,55175079,2021-07-25 16:04:51.536180+00:00,COMPLETE,10,1
352699,55175217,2021-07-25 16:03:09.791612+00:00,COMPLETE,20,20
357182,55176084,2021-07-25 16:12:21.693358+00:00,COMPLETE,10,10
357182,55176295,2021-07-25 16:14:36.343498+00:00,COMPLETE,10,10
41706,55176356,None,CREATE,50,0
357182,55176571,2021-07-25 16:17:14.799419+00:00,COMPLETE,10,10
20740,55177028,2021-07-25 16:21:56.094636+00:00,COMPLETE,10,10
357182,55177102,2021-07-25 16:56:29.769778+00:00,PAUSE,10,10
20740,55177108,None,CREATE,10,0
20740,55177114,2021-07-25 16:22:36.521587+00:00,COMPLETE,10,9
41706,55177548,2021-07-25 16:26:49.984168+00:00,COMPLETE,30,27
20740,55177590,2021-07-25 16:27:10.634908+00:00,COMPLETE,10,10
20740,55177649,None,CREATE,10,0
20740,55177657,2021-07-25 16:28:01.356364+00:00,COMPLETE,10,10
350110,55178034,2021-07-25 16:32:28.628658+00:00,COMPLETE,20,5
20740,55178044,2021-07-25 16:31:58.223841+00:00,COMPLETE,10,10
357182,55178099,None,CREATE,10,0
20740,55178133,None,CREATE,10,0
20740,55178139,2021-07-25 16:33:08.652933+00:00,COMPLETE,10,9
357182,55178395,None,CREATE,10,0
307158,55178436,None,CREATE,10,0
307158,55178465,2021-07-25 16:35:57.209862+00:00,COMPLETE,10,10
193673,55178746,None,CREATE,5,0
260531,55178830,2021-07-25 16:39:38.490959+00:00,COMPLETE,20,20
307158,55178846,2021-07-25 16:39:44.639351+00:00,COMPLETE,10,10
20740,55178959,2021-07-25 16:40:45.040090+00:00,COMPLETE,10,10
307158,55178972,None,CREATE,10,0
307158,55178983,2021-07-25 16:41:05.711648+00:00,COMPLETE,10,10
20740,55179070,None,CREATE,10,0
41706,55179100,None,CREATE,30,0
307158,55179226,None,CREATE,10,0
307158,55179238,2021-07-25 16:43:53.150378+00:00,COMPLETE,10,10
363560,55179323,None,PAUSE,100,100
363769,55179377,None,CREATE,100,0
307158,55179474,None,CREATE,10,0
307158,55179489,2021-07-25 16:46:14.234423+00:00,COMPLETE,10,10
307158,55179667,None,CREATE,10,0
307158,55179675,2021-07-25 16:48:02.413488+00:00,COMPLETE,10,10
350110,55179824,2021-07-25 16:49:56.533875+00:00,COMPLETE,20,20
260531,55179826,None,CREATE,20,0
307158,55179990,None,CREATE,10,0
350110,55180319,2021-07-26 08:32:03.486372+00:00,COMPLETE,20,20
188711,55180798,2021-07-25 17:07:15.438601+00:00,COMPLETE,10,1
357182,55180804,2021-07-25 16:59:46.228690+00:00,COMPLETE,10,10
21760,55181780,2021-07-25 17:09:11.181791+00:00,COMPLETE,80,31
328985,55181950,None,CREATE,60,0
272060,55181966,2021-07-25 17:11:34.101812+00:00,COMPLETE,10,10
272060,55182471,None,CREATE,10,0
149989,55182843,2021-07-25 17:19:08.093443+00:00,COMPLETE,20,20
149989,55183459,2021-07-25 17:25:52.651852+00:00,COMPLETE,20,20
149989,55183740,None,CREATE,20,0
317155,55184074,2021-07-25 17:32:20.196025+00:00,COMPLETE,20,20
317155,55184688,2021-07-25 17:39:31.734185+00:00,COMPLETE,20,20
111882,55184691,2021-07-25 17:38:44.804480+00:00,COMPLETE,15,15
111882,55184882,None,CREATE,15,0
317155,55185144,None,CREATE,20,0
317155,55185666,None,CREATE,20,0
317155,55185667,None,CREATE,20,0
265188,55185866,2021-07-25 17:53:36.220015+00:00,COMPLETE,20,20
21760,55185939,None,CREATE,80,0
175451,55186346,2021-07-25 17:59:53.068026+00:00,COMPLETE,6,6
265188,55186444,2021-07-25 18:01:08.764305+00:00,COMPLETE,20,20
175451,55186486,2021-07-25 18:01:40.158425+00:00,COMPLETE,6,6
175451,55186585,2021-07-25 18:03:20.651257+00:00,COMPLETE,6,6
201710,55186623,2021-07-25 18:03:53.239444+00:00,COMPLETE,20,20
175451,55186701,2021-07-25 18:05:02.401044+00:00,COMPLETE,6,6
317155,55186713,2021-07-25 18:05:08.438660+00:00,PAUSE,60,60
175451,55186803,2021-07-25 18:06:34.936349+00:00,COMPLETE,6,6
265188,55186896,None,CREATE,20,0
265188,55186897,None,CREATE,20,0
175451,55186907,2021-07-25 18:08:09.808089+00:00,COMPLETE,6,6
175451,55187008,2021-07-25 18:09:51.129111+00:00,COMPLETE,6,6
41706,55187024,2021-07-25 18:09:52.640866+00:00,COMPLETE,30,8
175451,55187097,2021-07-25 18:11:17.547666+00:00,COMPLETE,6,6
175451,55187195,2021-07-25 18:12:58.118553+00:00,COMPLETE,6,6
175451,55187310,2021-07-25 18:14:29.442323+00:00,COMPLETE,6,6
41706,55187317,2021-07-25 18:14:24.449012+00:00,COMPLETE,30,4
175451,55187404,2021-07-25 18:16:04.789081+00:00,COMPLETE,6,6
175451,55187525,2021-07-25 18:17:46.000396+00:00,COMPLETE,6,6
175451,55187612,2021-07-25 18:19:14.685493+00:00,COMPLETE,6,6
175451,55187723,2021-07-25 18:21:05.983226+00:00,COMPLETE,6,6
175451,55187806,2021-07-25 18:22:27.251680+00:00,COMPLETE,6,6
175451,55187911,2021-07-25 18:24:14.631524+00:00,COMPLETE,6,6
175451,55188032,2021-07-25 18:26:06.451085+00:00,COMPLETE,6,6
175451,55188133,2021-07-25 18:27:43.073998+00:00,COMPLETE,6,6
111882,55188155,2021-07-25 18:27:46.131113+00:00,COMPLETE,10,10
111882,55188203,2021-07-30 10:12:16.840214+00:00,COMPLETE,10,10
175451,55188237,2021-07-25 18:29:14.287326+00:00,COMPLETE,6,6
175451,55188325,2021-07-25 18:30:45.087178+00:00,COMPLETE,6,6
175451,55188425,2021-07-25 18:32:21.967988+00:00,COMPLETE,6,6
175451,55188530,2021-07-25 18:34:04.619290+00:00,COMPLETE,6,6
111882,55188560,2021-07-25 18:34:27.670556+00:00,COMPLETE,5,5
111882,55188596,None,CREATE,5,0
175451,55188621,2021-07-25 18:35:46.300498+00:00,COMPLETE,6,6
103374,55188634,2021-07-25 18:36:06.658467+00:00,COMPLETE,6,6
175451,55188703,2021-07-25 18:37:33.590630+00:00,COMPLETE,6,6
103374,55188726,2021-07-25 18:37:58.745001+00:00,COMPLETE,6,6
175451,55188798,2021-07-25 18:39:24.039935+00:00,COMPLETE,6,6
175451,55188888,2021-07-25 18:41:13.261487+00:00,COMPLETE,6,6
175451,55188951,2021-07-25 18:42:36.124102+00:00,COMPLETE,6,6
175451,55189030,2021-07-25 18:44:16.700486+00:00,COMPLETE,6,6
335233,55189066,None,CREATE,35,0
175451,55189116,2021-07-25 18:45:49.014630+00:00,COMPLETE,6,6
111882,55189119,2021-07-25 18:45:41.167158+00:00,COMPLETE,10,10
111882,55189157,None,CREATE,10,0
175451,55189199,2021-07-25 18:47:35.909211+00:00,PROGRESS,6,6
111882,55189631,2021-07-25 18:58:59.088962+00:00,COMPLETE,10,10
111882,55189688,2021-07-25 19:00:37.832535+00:00,COMPLETE,10,10
111882,55189766,2021-07-26 10:57:07.252051+00:00,COMPLETE,10,1
308949,55191998,None,CREATE,10,0
308949,55192164,2021-07-25 22:45:10.522344+00:00,COMPLETE,10,9
63748,55193802,2021-07-28 01:39:36.663769+00:00,COMPLETE,20,20
241728,55194207,None,CREATE,60,0
241728,55194357,2021-07-26 11:39:41.044696+00:00,COMPLETE,20,20
80603,55194870,None,CREATE,20,0
28621,55194937,2021-07-26 02:08:43.890325+00:00,COMPLETE,25,25
136944,55195503,2021-07-26 02:26:53.813713+00:00,COMPLETE,30,0
136944,55195514,None,CREATE,30,0
136944,55195575,2021-07-26 02:29:36.196614+00:00,COMPLETE,6,6
136944,55195636,2021-07-26 02:31:52.903307+00:00,COMPLETE,6,6
317685,55195647,2021-07-26 02:32:05.764496+00:00,COMPLETE,5,5
136944,55195692,2021-07-26 02:33:36.445389+00:00,COMPLETE,6,6
317685,55195720,None,CREATE,5,0
136944,55195760,2021-07-26 02:35:57.964521+00:00,COMPLETE,6,6
136944,55195823,2021-07-26 02:38:10.147303+00:00,COMPLETE,6,6
136944,55195890,2021-07-26 02:40:31.706953+00:00,COMPLETE,6,6
136944,55195964,2021-07-26 02:42:25.309635+00:00,COMPLETE,6,6
91932,55196068,2021-07-26 02:46:17.357760+00:00,COMPLETE,5,5
91932,55196137,2021-07-26 02:47:42.331393+00:00,COMPLETE,5,5
91932,55196149,None,CREATE,5,0
6,55196167,2021-07-26 02:48:49.061997+00:00,COMPLETE,10,10
6,55196268,None,CREATE,10,0
6,55196346,None,CREATE,10,0
188711,55196980,2021-07-26 03:11:55.090172+00:00,COMPLETE,10,10
188711,55197036,None,CREATE,10,0
106963,55197081,2021-07-26 03:15:55.085956+00:00,COMPLETE,20,20
154908,55197566,2021-07-26 03:27:08.371845+00:00,COMPLETE,8,7
154908,55197736,None,CREATE,8,0
362281,55198444,2021-07-26 03:49:40.593299+00:00,COMPLETE,6,6
362281,55198509,2021-07-26 03:51:16.217712+00:00,COMPLETE,6,6
362281,55198582,None,CREATE,6,0
362281,55198586,2021-07-26 03:53:05.750888+00:00,COMPLETE,6,6
362281,55198667,2021-07-26 03:54:46.724755+00:00,COMPLETE,6,6
362281,55198740,None,CREATE,6,0
362281,55198741,2021-07-26 03:56:34.817554+00:00,COMPLETE,6,6
362281,55198816,2021-07-26 03:57:58.134944+00:00,COMPLETE,6,6
362281,55198900,2021-07-26 03:59:33.621179+00:00,COMPLETE,6,6
362281,55198973,None,CREATE,6,0
175451,55200158,2021-07-26 04:29:48.061964+00:00,COMPLETE,6,6
175451,55200225,None,CREATE,6,0
175451,55200252,2021-07-26 04:31:52.853880+00:00,COMPLETE,6,6
175451,55200342,None,CREATE,6,0
175451,55200344,2021-07-26 04:34:03.736575+00:00,COMPLETE,6,6
175451,55200417,2021-07-26 04:35:48.992650+00:00,COMPLETE,6,6
175451,55200500,None,CREATE,6,0
175451,55200502,None,CREATE,6,0
175451,55200521,2021-07-26 04:38:14.844314+00:00,COMPLETE,6,6
175451,55200612,2021-07-26 04:39:59.652474+00:00,COMPLETE,6,6
175451,55200718,2021-07-26 04:41:45.838805+00:00,COMPLETE,6,6
175451,55200817,None,CREATE,6,0
175451,55200837,2021-07-26 04:44:09.333691+00:00,COMPLETE,6,6
25313,55200870,None,CREATE,20,0
175451,55201071,2021-07-26 04:48:40.847621+00:00,COMPLETE,6,6
175451,55201197,2021-07-26 04:50:56.807902+00:00,COMPLETE,6,6
175451,55201279,None,CREATE,6,0
175451,55201280,2021-07-26 04:52:47.722600+00:00,COMPLETE,6,6
175451,55201388,None,CREATE,6,0
175451,55201402,2021-07-26 04:54:43.885788+00:00,COMPLETE,6,6
175451,55201499,None,CREATE,6,0
175451,55201508,2021-07-26 04:56:42.597826+00:00,COMPLETE,6,6
175451,55201594,2021-07-26 04:58:28.766444+00:00,COMPLETE,6,6
175451,55201698,2021-07-26 05:00:18.428810+00:00,COMPLETE,6,6
277753,55201707,None,CREATE,5,0
175451,55201792,2021-07-26 05:02:08.282174+00:00,COMPLETE,6,6
175451,55201897,2021-07-26 05:04:25.326111+00:00,COMPLETE,6,6
175451,55202010,2021-07-26 05:06:17.802969+00:00,COMPLETE,6,6
175451,55202107,2021-07-26 05:08:01.054640+00:00,COMPLETE,6,6
175451,55202218,2021-07-26 05:09:47.424489+00:00,COMPLETE,6,6
333562,55202279,2021-07-26 05:10:38.600070+00:00,PAUSE,100,100
175451,55202304,2021-07-26 05:11:12.574831+00:00,COMPLETE,6,6
175451,55202387,2021-07-26 05:12:51.719396+00:00,COMPLETE,6,6
175451,55202487,2021-07-26 05:14:46.146738+00:00,COMPLETE,6,5
175451,55202567,2021-07-26 05:16:07.240547+00:00,COMPLETE,6,6
362281,55202614,2021-07-26 05:16:43.800908+00:00,COMPLETE,6,6
175451,55202685,2021-07-26 05:18:01.983453+00:00,COMPLETE,6,6
362281,55202717,2021-07-26 05:18:22.636387+00:00,COMPLETE,6,6
175451,55202793,2021-07-26 05:19:34.221274+00:00,COMPLETE,6,6
362281,55202822,2021-07-26 05:20:03.402402+00:00,COMPLETE,6,6
175451,55202895,2021-07-26 05:21:16.613235+00:00,COMPLETE,6,6
362281,55202920,2021-07-26 05:21:41.187777+00:00,COMPLETE,6,4
175451,55202977,2021-07-26 05:22:43.617507+00:00,COMPLETE,6,6
362281,55202979,2021-07-26 05:22:50.433021+00:00,COMPLETE,6,6
175451,55203080,2021-07-26 05:24:29.731774+00:00,COMPLETE,6,6
362281,55203130,2021-07-26 05:25:12.555848+00:00,COMPLETE,10,10
362281,55203249,None,CREATE,10,0
362281,55203270,2021-07-26 05:27:04.322663+00:00,COMPLETE,10,10
219363,55203360,2021-07-26 05:28:29.332496+00:00,COMPLETE,6,3
362281,55203375,None,CREATE,10,0
34271,55203856,None,CREATE,15,0
292188,55204236,2021-07-26 05:42:29.608085+00:00,COMPLETE,6,6
292188,55204341,2021-07-26 05:44:24.890957+00:00,COMPLETE,6,5
292188,55204506,None,CREATE,6,0
292188,55204538,2021-07-26 05:47:01.886797+00:00,PAUSE,100,100
244599,55204957,2021-07-26 05:53:06.088021+00:00,COMPLETE,25,25
141215,55205497,2021-07-26 05:59:53.543302+00:00,COMPLETE,6,6
141215,55205615,2021-07-26 06:21:20.855736+00:00,COMPLETE,6,6
337722,55206402,None,CREATE,10,0
337722,55206403,None,CREATE,10,0
337722,55206890,None,CREATE,10,0
337722,55206891,None,CREATE,10,0
337722,55207200,2021-07-26 06:20:08.518239+00:00,COMPLETE,10,10
188711,55207343,2021-07-26 06:22:05.368405+00:00,COMPLETE,10,10
141215,55207437,2021-07-26 06:23:02.297626+00:00,COMPLETE,6,5
141215,55207597,2021-07-26 06:24:49.335933+00:00,COMPLETE,6,0
188711,55207664,None,CREATE,10,0
141215,55207695,None,CREATE,10,0
362281,55207930,2021-07-26 06:28:56.458793+00:00,COMPLETE,6,4
362281,55208188,2021-07-26 06:32:11.203923+00:00,COMPLETE,6,6
362281,55208329,2021-07-26 06:33:44.106169+00:00,COMPLETE,6,6
141215,55208343,2021-07-26 06:33:53.850702+00:00,PROGRESS,50,50
337722,55208353,None,CREATE,10,0
337722,55208354,None,CREATE,10,0
362281,55208517,2021-07-26 06:35:27.141258+00:00,COMPLETE,6,6
332293,55208610,2021-07-26 06:36:22.439708+00:00,COMPLETE,50,50
290661,55208697,2021-07-26 06:37:01.017045+00:00,COMPLETE,10,10
362281,55208716,None,CREATE,6,0
362281,55208719,2021-07-26 06:37:04.058135+00:00,COMPLETE,6,6
362281,55208877,None,CREATE,6,0
362281,55208879,2021-07-26 06:38:30.959565+00:00,COMPLETE,6,6
337722,55208947,2021-07-26 06:39:08.513549+00:00,COMPLETE,20,20
290661,55209040,None,CREATE,10,0
362281,55209053,2021-07-26 06:40:23.295185+00:00,COMPLETE,6,0
60989,55209983,2021-07-26 06:49:22.028675+00:00,COMPLETE,25,25
332293,55210227,None,CREATE,50,0
60989,55210536,None,CREATE,25,0
271316,55210825,2021-07-26 07:00:23.710554+00:00,COMPLETE,5,5
294503,55211063,None,CREATE,100,0
271316,55211377,None,CREATE,5,0
271316,55211651,2021-07-26 07:08:25.727290+00:00,COMPLETE,5,5
271316,55211970,None,CREATE,5,0
271316,55211989,2021-07-26 07:11:34.690962+00:00,COMPLETE,5,5
271316,55212169,None,CREATE,5,0
103374,55212240,2021-07-26 07:14:15.436856+00:00,COMPLETE,6,2
183157,55212274,2021-07-26 07:14:56.447685+00:00,COMPLETE,20,20
188711,55212280,2021-07-26 07:14:37.389847+00:00,COMPLETE,10,10
103374,55212300,2021-07-26 07:14:55.349174+00:00,COMPLETE,6,6
188711,55212425,None,CREATE,10,0
103374,55212431,2021-07-26 07:16:34.210450+00:00,COMPLETE,6,6
356111,55212551,None,CREATE,50,0
356111,55212700,None,CREATE,100,0
290661,55213055,None,CREATE,10,0
290661,55213073,2021-07-26 07:24:12.984635+00:00,COMPLETE,9,9
290661,55213282,None,CREATE,9,0
337722,55214867,2021-07-26 07:47:46.867467+00:00,COMPLETE,20,20
337722,55215045,None,CREATE,20,0
363560,55216215,2021-07-26 17:23:45.945374+00:00,COMPLETE,5,4
228010,55216274,2021-07-26 08:08:29.124560+00:00,COMPLETE,10,10
228010,55216528,2021-07-26 08:11:49.289973+00:00,COMPLETE,10,10
228010,55216619,None,CREATE,10,0
337722,55216620,2021-07-26 08:13:15.518956+00:00,COMPLETE,20,20
154908,55216629,None,CREATE,150,0
228010,55216691,2021-07-26 08:14:20.645972+00:00,COMPLETE,20,20
362281,55216719,2021-07-26 08:14:31.189308+00:00,COMPLETE,6,2
362281,55216778,2021-07-26 08:15:23.072798+00:00,COMPLETE,6,6
337722,55216834,None,CREATE,20,0
337722,55216835,2021-07-26 08:20:39.866675+00:00,PAUSE,20,20
337722,55216843,2021-07-26 08:15:59.387243+00:00,COMPLETE,20,20
362281,55216900,2021-07-26 08:17:03.070059+00:00,COMPLETE,6,6
228010,55216965,None,CREATE,20,0
228010,55216973,2021-07-26 08:18:15.036037+00:00,COMPLETE,10,10
362281,55216990,2021-07-26 08:18:27.822299+00:00,COMPLETE,6,6
228010,55217060,None,CREATE,10,0
228010,55217076,2021-07-26 08:19:48.721502+00:00,COMPLETE,10,10
362281,55217095,2021-07-26 08:20:11.624182+00:00,COMPLETE,6,6
337722,55217127,None,CREATE,20,0
337722,55217128,2021-07-26 08:21:02.699267+00:00,COMPLETE,20,20
362281,55217185,2021-07-26 08:21:37.763182+00:00,COMPLETE,6,6
228010,55217194,None,CREATE,10,0
228010,55217208,2021-07-26 08:21:59.315951+00:00,COMPLETE,10,10
362281,55217324,2021-07-26 08:23:28.622605+00:00,COMPLETE,6,6
228010,55217333,None,CREATE,10,0
228010,55217348,2021-07-26 08:23:47.598675+00:00,COMPLETE,10,10
228010,55217386,None,CREATE,10,0
362281,55217420,2021-07-26 08:24:56.143876+00:00,COMPLETE,6,6
362281,55217548,2021-07-26 08:26:36.222580+00:00,COMPLETE,6,6
362281,55217673,None,CREATE,6,0
362281,55217675,2021-07-26 08:28:20.462396+00:00,COMPLETE,6,6
362281,55217795,2021-07-26 08:30:00.882580+00:00,COMPLETE,6,6
362281,55217924,2021-07-26 08:31:52.108058+00:00,COMPLETE,6,6
183157,55217984,2021-07-26 08:32:46.636227+00:00,COMPLETE,20,20
362281,55218032,2021-07-26 08:33:26.458771+00:00,COMPLETE,6,6
362281,55218157,2021-07-26 08:35:12.312599+00:00,COMPLETE,6,6
350110,55218247,None,CREATE,20,0
354836,55218269,2021-07-26 08:36:56.627551+00:00,COMPLETE,10,10
362281,55218270,2021-07-26 08:36:50.224398+00:00,COMPLETE,6,6
354836,55218367,2021-07-26 15:23:16.629554+00:00,COMPLETE,10,10
362281,55218389,2021-07-26 08:38:17.219937+00:00,COMPLETE,6,6
136944,55218454,2021-07-26 08:40:02.717333+00:00,COMPLETE,6,6
136944,55218596,2021-07-26 08:41:50.210571+00:00,COMPLETE,6,6
136944,55218707,2021-07-26 08:43:42.471987+00:00,COMPLETE,6,6
136944,55218835,2021-07-26 08:45:52.720450+00:00,COMPLETE,6,6
136944,55218943,2021-07-26 08:47:40.527022+00:00,COMPLETE,6,6
369036,55219666,2021-07-26 08:57:31.914864+00:00,COMPLETE,0,0
369036,55219744,None,CREATE,0,0
369036,55219763,2021-07-26 08:58:43.187017+00:00,COMPLETE,0,0
24495,55219769,None,CREATE,5,0
369036,55219793,None,CREATE,0,0
369036,55219825,2021-07-26 08:59:54.685159+00:00,PROGRESS,10,10
34271,55220104,None,CREATE,15,0
34271,55220849,2021-07-26 09:11:21.431043+00:00,COMPLETE,15,15
34271,55220934,None,CREATE,15,0
326446,55220985,None,CREATE,100,0
326446,55220997,None,CREATE,100,0
326446,55221006,None,CREATE,100,0
326446,55221022,None,CREATE,100,0
34271,55221279,2021-07-26 09:16:54.466945+00:00,COMPLETE,15,15
34271,55221361,None,CREATE,15,0
34271,55221526,None,CREATE,15,0
175451,55222119,2021-07-26 09:27:30.879863+00:00,COMPLETE,6,6
175451,55222212,2021-07-26 09:29:00.843881+00:00,COMPLETE,6,6
43158,55223145,2021-07-26 09:42:05.878725+00:00,COMPLETE,6,6
323211,55223160,2021-07-26 09:44:47.558398+00:00,PROGRESS,50,50
43158,55223302,2021-07-26 09:43:58.180631+00:00,COMPLETE,6,6
43158,55223433,2021-07-26 09:45:46.204175+00:00,COMPLETE,6,6
43158,55223597,2021-07-26 09:47:40.241019+00:00,COMPLETE,6,6
43158,55223729,None,CREATE,6,0
193673,55223816,None,CREATE,5,0
369358,55224176,2021-07-26 09:55:30.626535+00:00,COMPLETE,20,17
21760,55224297,2021-07-26 09:56:00.460954+00:00,COMPLETE,40,7
139721,55224547,None,CREATE,100,0
21760,55225612,None,CREATE,40,0
111537,55225817,2021-07-26 10:14:34.321009+00:00,COMPLETE,10,10
111537,55226144,2021-07-26 10:18:11.673357+00:00,COMPLETE,10,10
111537,55226214,None,CREATE,10,0
326446,55226532,None,CREATE,100,0
326446,55226583,None,CREATE,100,0
326446,55226598,None,CREATE,98,0
326446,55226621,None,CREATE,100,0
326446,55226626,2021-07-26 10:24:33.000432+00:00,COMPLETE,100,5
326446,55226656,None,CREATE,100,0
333016,55228131,2021-07-26 10:43:25.383026+00:00,COMPLETE,6,6
333016,55228275,2021-07-26 10:45:04.826616+00:00,PROGRESS,6,6
338577,55228321,2021-07-26 10:45:37.969948+00:00,COMPLETE,20,20
178088,55228381,2021-07-26 10:49:11.892673+00:00,COMPLETE,100,84
111882,55230010,None,CREATE,10,0
46605,55230364,2021-07-26 11:12:19.773403+00:00,COMPLETE,5,5
46605,55230543,2021-07-27 20:20:47.103075+00:00,COMPLETE,5,5
326446,55230592,None,COMPLETE,30,0
326446,55230625,None,CREATE,30,0
326446,55230732,None,CREATE,30,0
326446,55230835,None,PAUSE,10,10
87884,55232249,None,CREATE,5,0
87884,55232528,None,CREATE,10,0
337722,55232584,None,CREATE,20,0
337722,55232585,None,CREATE,20,0
87884,55232668,None,CREATE,5,0
87884,55232672,2021-07-26 11:43:28.723693+00:00,COMPLETE,5,5
87884,55232797,None,CREATE,5,0
241728,55232850,2021-07-27 07:29:35.093657+00:00,COMPLETE,20,20
337722,55233299,2021-07-27 05:13:43.342189+00:00,COMPLETE,20,20
244599,55233312,2021-07-26 11:53:14.684512+00:00,COMPLETE,50,50
260531,55233664,2021-07-26 11:59:25.610975+00:00,COMPLETE,20,18
147964,55233850,2021-07-26 12:02:11.131040+00:00,COMPLETE,20,20
89386,55234188,2021-07-26 12:07:23.628421+00:00,COMPLETE,20,20
260531,55234332,2021-07-26 12:10:06.630463+00:00,COMPLETE,20,20
260531,55234612,None,CREATE,20,0
292910,55235247,2021-07-26 12:26:07.661625+00:00,PAUSE,15,15
370261,55236147,None,PAUSE,10,10
363560,55236528,None,CREATE,30,0
21760,55238091,2021-07-26 13:04:25.260556+00:00,COMPLETE,80,34
354836,55238323,None,CREATE,10,0
103374,55238555,2021-07-26 13:07:55.161202+00:00,COMPLETE,6,6
78409,55239114,2021-07-26 13:14:46.814344+00:00,COMPLETE,30,30
105377,55239148,2021-07-26 13:15:26.272833+00:00,COMPLETE,15,15
210661,55239589,2021-07-26 13:21:09.961879+00:00,COMPLETE,10,10
